tweet_id,created_at,tweets,likes
1326958079653548033,2020-11-12 18:40:34,"""He will transcend this game.""
An exclusive look into the life of an all-time great. #TigerHBO, a new 2-part documentary, is coming January 2021 to HBO Max. https://t.co/RWGJw8c7Jv",295
1326711677929152512,2020-11-12 02:21:27,"@gabriellucasof_ Peacemaker is such a wild character, I don't even know what to expect 🤯",2
1326711415550308352,2020-11-12 02:20:25,@_DCBRASIL Truly love to see it 💜,34
1326711328925380610,2020-11-12 02:20:04,@FaintAphid And how perfect is that casting?,5
1326711239561543685,2020-11-12 02:19:43,@LakerZombie It's such a perfect lineup 🙌,6
1326711152030576640,2020-11-12 02:19:22,"@ladypieface I was already so hyped for this series, then they announce all this incredible talent? I'm screaming.",14
1326696922661310464,2020-11-12 01:22:49,@thedanieb @JamesGunn I'm beyond thrilled that you're joining the DC Universe! 🙌,21
1326686809699442688,2020-11-12 00:42:38,"@cartoonnetwork Had to watch a couple times to actually be able to see all the outfits. For some reason every time I hear that song, my eyes get all wet and blurry.",91
1326686700433670145,2020-11-12 00:42:12,"@Phantasmaphile @Sethrogen Real talk, I’d stream it.",2
1326672319205371904,2020-11-11 23:45:03,"💥 @JohnCena as #Peacemaker is perfect casting. And I have to say, so are the just-announced @CConradTweets as Vigilante, @jennlholland as Emilia Harcourt, @robertpatrickT2 as Auggie Smith, and @thedanieb as Leota Adebayo!!! https://t.co/DaK93MmxL8",1554
1326631988871094274,2020-11-11 21:04:48,@fxhxxm @laurDIY I love Craftopia so much! And this special is just what I need to kick off the holiday season.,3
1326631629104640002,2020-11-11 21:03:22,@emacdaddy1234 Why do I feel like Phoebe would actually do really well on Craftopia?,1
1326631487253327878,2020-11-11 21:02:48,"@edwardistheman Well, it's gotta be a sunny day. I think first you sweep the clouds away, then you go to where the air is sweet? You know what, it might be easier to just stream it on HBO Max.",1
1326631367896039424,2020-11-11 21:02:20,"@me_abandon Mine, too! It's still pure joy 💜",1
1326631274044256256,2020-11-11 21:01:58,"@Rickey_Ward1 🎵 I just can't wait to stream, can't wait to stream Sesame Street 🎵",1
1326631136831832065,2020-11-11 21:01:25,@midorijunreisha Knowing that kids growing up today get to grow up with Sesame Street makes my heart so happy.,3
1326615366856896512,2020-11-11 19:58:45,"@LenaBlietz Shout-out to Grace's dad, the true MVP.",0
1326615101571411968,2020-11-11 19:57:42,@melissamccarthy #20DaysofKindness makes my heart so happy! 💜,6
1326600585265651712,2020-11-11 19:00:01,Get ready to deck the halls with glitter and pom pom balls ✨🎄 Join @LaurDIY and three merry makers November 26 for a Craftopia Christmas special on HBO Max! https://t.co/ZnMAatMdBq,104
1326555287545737216,2020-11-11 16:00:01,"I wonder! What if? Let's try! 

Such wonderful advice from our pals down at Sesame Street! ☀️New season begins November 12 on HBO Max☀️ https://t.co/EW8RkGnqLa",140
1326329086914961408,2020-11-11 01:01:10,Today's self-care tip: Download this app immediately. https://t.co/eF57aOcAQc,301
1326326381513355264,2020-11-11 00:50:25,@fxhxxm Big if true.,0
1326326335724158976,2020-11-11 00:50:15,"@M___Dominik Really makes you think, right??",2
1326326254857981952,2020-11-11 00:49:55,@MekareMadness I wonder what it all could mean.,1
1326308766388690944,2020-11-10 23:40:26,"@HBOMaxImpact Boy meets girl, girl ropes boy into wild revenge mission... It's a tale as old as time, really.",3
1326267912881987586,2020-11-10 20:58:05,"@LaurenBerson @peterpham The Undoing is SO GOOD, any theories yet? Also, His Dark Materials S2 premieres Monday. 😉",2
1326267759244660737,2020-11-10 20:57:29,@michaelstrahan @HBO @SMAC A truly satisfying and incredible story. I'm really delighted over this one.,3
1326267685710127104,2020-11-10 20:57:11,"RT @HBODocs: An unlikely and uplifting tale of possibility, perseverance and leadership.

From Executive Producer @MichaelStrahan, #TheCost…",0
1326267530722205696,2020-11-10 20:56:34,"@IamBridgetKelly @drewscotty She's always incredible, but she's been blowing my mind in this 🤯",1
1326253296139505669,2020-11-10 20:00:01,"Something is definitely going on here, and I'm going to get to the bottom of it. Drop your theories in the comments 👇 https://t.co/5zv728jvBR",202
1326234358181629952,2020-11-10 18:44:45,@hoemalii She's the best 😂,0
1326234315533950976,2020-11-10 18:44:35,@mmdisney200 The duo we didn't even know we needed.,1
1326234267467223040,2020-11-10 18:44:24,@themegbrady Guess you'll have to watch to get your fill! 😉,1
1326234121572552704,2020-11-10 18:43:49,"@poetnaglass I'm for sure rooting for the earth to NOT explode, but it honestly could go either way 😬",1
1326234074155905024,2020-11-10 18:43:38,@fxhxxm @melissamccarthy @JKCorden This cast is a spark of joy! 💜,1
1326234011669131264,2020-11-10 18:43:23,"@DCTitansBrasil @melissamccarthy @JKCorden Comedy, heart, an all-star cast... What more could you ask for?",2
1326233746610139136,2020-11-10 18:42:20,@bostons_mom @melissamccarthy @JKCorden SAME 🤣,0
1326233681728434176,2020-11-10 18:42:04,"@aron_touchet @3CFilmReview @melissamccarthy @JKCorden ""Corden's Wardens"" cracked me up 🤣",2
1326185347244560387,2020-11-10 15:30:00,"When @melissamccarthy pairs up with an AI (who happens to sound a lot like @JKCorden 😉), it’s the perfect recipe for a Thanksgiving movie. #Superintelligence premieres November 26 on HBO Max. https://t.co/mr5CkupMXB",1415
1325975363936165890,2020-11-10 01:35:36,@___rosheruuu WE LOVE TRUE LOVE! AND WE LOVE BUBBLINE! BOTH ARE TRUE!,21
1325975319489122304,2020-11-10 01:35:26,@Meganwoody9 I'm partying tbh!,5
1325975277902520320,2020-11-10 01:35:16,@Kami09006100 It's *incredible*!,2
1325975193924247559,2020-11-10 01:34:56,@pxl8s It's real! Bubbline forever!!,11
1325975116639924225,2020-11-10 01:34:37,@crossIegged Their love is literally my favorite thing.,5
1325975066169896962,2020-11-10 01:34:25,@BucketsBackhand ME TOO! And that MUSIC!,3
1325975024327557120,2020-11-10 01:34:15,@corey_lineberry Same! The music made me cry for real.,3
1325974981214314498,2020-11-10 01:34:05,@Ash86501 What a perfect gift!! 💜,2
1325974943880810496,2020-11-10 01:33:56,"@chloeswhore The emotional arc I had just with THE TRAILER, omg.",1
1325974901417652224,2020-11-10 01:33:46,"@rosieIou91 Same, and it's so worth the wait.",0
1325974863501164544,2020-11-10 01:33:37,@rosieIou91 Here for it 🙌,0
1325974826712932352,2020-11-10 01:33:28,"@CursePine November 19 is the holiday I'm looking forward to the most, apologies to the fam.",2
1325974787752034307,2020-11-10 01:33:19,@aseroosse I'm too hyped! 🔥,2
1325949757756379136,2020-11-09 23:53:51,@audreycnn @MatthewACherry @HairLoveShort @LisaFranceCNN OBVIOUSLY WE STAN,4
1325949674641973248,2020-11-09 23:53:32,@JheneAiko @cartoonnetwork AHHHH!!💜💜💜,21
1325949521751232512,2020-11-09 23:52:55,@KarlJacobs_ @cartoonnetwork No lies detected.,3064
1325944022628589574,2020-11-09 23:31:04,@iamcolinquinn I've missed live comedy so much! Honk honk honk!,5
1325940697870991360,2020-11-09 23:17:51,RT @HBO: If you had... one shot... one opportunity... to seize everything you ever wanted... would you watch the series premiere of Industr…,0
1325917381089140736,2020-11-09 21:45:12,@fxhxxm I'm gonna honk at my tv fr.,4
1325917346083434497,2020-11-09 21:45:04,@premiereds Same! I've missed live comedy so much!,1
1325917301607034880,2020-11-09 21:44:53,@RizkymArifin I feel the stress melting away 😌,0
1325917256274993152,2020-11-09 21:44:42,@ladypieface It's outta this world ☄️,1
1325917049420279808,2020-11-09 21:43:53,@Buddypizzadvd It just keeps getting more intense 😳,1
1325916948962500609,2020-11-09 21:43:29,@Thereal_ssteele Do you have any theories yet?,0
1325915719066816512,2020-11-09 21:38:36,@edwardistheman This was me after the trailer and I still haven't stopped.,36
1325915683352272896,2020-11-09 21:38:27,@FinJCam IT'S MY PLEASURE,19
1325915649047080961,2020-11-09 21:38:19,"@NTX_Diggs No, that's the correct level of excited.",5
1325915595842334721,2020-11-09 21:38:07,@adorassgf OKAY BUT I DID CRY THIS IS THE BUBBLINE REPRESENTATION WE DESERVE 😭,152
1325915549579186177,2020-11-09 21:37:55,@octo_gem RIGHT? 🤯🤯🤯,7
1325915513566883840,2020-11-09 21:37:47,"@lenirojaas This is real life, baby.",12
1325915472240365568,2020-11-09 21:37:37,@BARBZ4PB How could you not? 💜,9
1325915387217633280,2020-11-09 21:37:17,@maddyblades Mood.,5
1325915315314675712,2020-11-09 21:37:00,@saphicruby OUR TIME IS NOW OUR TIME IS ALWAYS LONG LIVE BUBBLINE,46
1325915255956930560,2020-11-09 21:36:45,@HenrikTheOnly The laughter is maniacal but the vibes are pure 💜,5
1325915176638373889,2020-11-09 21:36:27,"@FinBob_04 They're serving us action, they're serving us romance, they're serving us MUSICAL GENIUS... I'm so ready.",7
1325915134917701633,2020-11-09 21:36:17,@catboymarceline I'm talking about us! 💜,19
1325915096900497409,2020-11-09 21:36:08,@riveralltheway Marceline and PB assembling furniture and making pie together 🥺,11
1325915056001830912,2020-11-09 21:35:58,@marcynoceda I feel so loved 💜,3
1325915013844881409,2020-11-09 21:35:48,@himbomarcy Us: 💏,24
1325914974099660801,2020-11-09 21:35:38,@b0nniebubblegum 💄💄💄,6
1325914928192974850,2020-11-09 21:35:27,"@hearts_glow I've been stanning since ""What Was Missing."" The t-shirt 🥺",37
1325914883477532672,2020-11-09 21:35:17,"@varm1nts You're welcome, bb 😘",162
1325914845246447616,2020-11-09 21:35:08,@Winters9Julian I'm so hyped! 🔥,1
1325914811058647040,2020-11-09 21:34:59,@chriso68913309 Please let me find a love like theirs 🥺,3
1325914740422451201,2020-11-09 21:34:43,@taliasghul THIS TRAILER KILLED ME AND RESURRECTED ME AND I SIMPLY CANNOT WAIT,9
1325914700559736833,2020-11-09 21:34:33,"@GamerofOzz When you say ""the best character,"" do you mean ""The love between PB and Marcy""?",5
1325914597308575745,2020-11-09 21:34:08,@Cameron92039032 No lie.,5
1325887989730324480,2020-11-09 19:48:25,@cartoonnetwork BUBBLINE! 🥺🥺,2268
1325868388598513665,2020-11-09 18:30:31,"🚨The trailer for Obsidian is here🚨 Bubbline stans, our time is now. Adventure Time: Distant Lands Obsidian is streaming November 19 on HBO Max. https://t.co/HQAv8rQVcV",6311
1325856107009433601,2020-11-09 17:41:43,"When the going gets tough, comedians get on stage and yell at cars. Colin Quinn &amp; Friends: A Parking Lot Comedy Special premieres 11/12 on #HBOMax https://t.co/IKiwhsftcd",174
1325619115839479809,2020-11-09 02:00:00,Take a moment and enter this visual vibe 🌌 https://t.co/Kin4fsm81K,549
1325573818354724865,2020-11-08 23:00:00,Another episode of The Undoing is streaming tonight on HBO Max. Anybody else excited to see how their theories hold up? 🔍 https://t.co/bCFTEJcAsV,252
1325273840390295552,2020-11-08 03:08:00,"@7wariorlittle A World of Calm, streaming now!",5
1325234077591465984,2020-11-08 00:30:00,Time to take a moment and just breathe... https://t.co/kmX2KXm0em,520
1323610884862840833,2020-11-03 13:00:01,"Good morning, everyone. Please vote.",3129
1323462548616671233,2020-11-03 03:10:34,"Cue theme song* and *cue tears.* Here's a look at the opening credits for the #WestWingSpecial, with W.G. “Snuffy” Walden performing the West Wing Main Title theme he composed. Watch the special now on HBO Max and free to everyone on https://t.co/CiibnHopsJ https://t.co/QJZKtiGuWN",346
1323427946325921792,2020-11-03 00:53:05,@HBOMaxPR This rocks 💜,26
1323422140360658945,2020-11-03 00:30:00,RT @HBOMaxPR: .@HBOMax taps award-winning storyteller Karena Evans to direct inaugural episodes of Gossip Girl: https://t.co/Vuh0sumIl0 htt…,0
1323412238225436672,2020-11-02 23:50:40,@glazer61 I agree! 💜,1
1323412177378713600,2020-11-02 23:50:25,@doomw123 Amazing 💜,1
1323412120449372161,2020-11-02 23:50:11,@kann @GaryLineker @mrjakedwood @AppleTV @HBO Gonna be worth the watch.,9
1323412075771691008,2020-11-02 23:50:01,@ChenZ40766185 Totally breathtaking! You're right 💜,0
1323412031785951232,2020-11-02 23:49:50,@yonatansimantov @kann It's definitely amazing.,5
1323391735972524033,2020-11-02 22:29:11,@HBO I've really been looking forward to this.,20
1323381284496834560,2020-11-02 21:47:40,"RT @HBO: “Men can starve from a lack of self-realization as much as they can from a lack of bread.” - Richard Wright 

Rashid Johnson's ada…",0
1323371961045544960,2020-11-02 21:10:37,@zegrons SAY IT LOUDER FOR THE PEOPLE IN THE BACK!,1
1323371785799176192,2020-11-02 21:09:55,@el_lanco I've never been more ready for anything 💜,1
1323371752999694336,2020-11-02 21:09:47,@lilaovich What 👏 she 👏 said 👏,1
1323371722133811201,2020-11-02 21:09:40,@luimeliaandme IT REALLY IS!,0
1323371684070449152,2020-11-02 21:09:31,"@JustCrizz Such a moving watch, and fun from start to finish 💜",0
1323371632988094464,2020-11-02 21:09:19,@shamballawitch Could not agree more!,0
1323371577354809344,2020-11-02 21:09:05,"@lgbtozaki She's an icon, a goddess, a queen, the total blueprint...",2
1323371541757792256,2020-11-02 21:08:57,@moonflowerxz Can't come soon enough!,1
1323371505258917890,2020-11-02 21:08:48,@only_a_human984 So. True. 💜,1
1323371473709400064,2020-11-02 21:08:41,@thskeeta My heart is filled 💜,0
1323371438796017664,2020-11-02 21:08:32,@Jeniearp It's truly amazing! Representation DOES matter 💜,1
1323371397788233728,2020-11-02 21:08:22,@soli_tud Way ahead of you babe 🤩,2
1323371241567211522,2020-11-02 21:07:45,@lxstmarauder That's right 💅,1
1323371204711915520,2020-11-02 21:07:36,@beyctor Truly such an amazing line.,0
1323371166724026369,2020-11-02 21:07:27,@iVanv___ That's right!!,1
1323371130715951106,2020-11-02 21:07:19,@VANTECIAGA It's so important! 💜,0
1323371093843800064,2020-11-02 21:07:10,"@melifvme It's so good, and her legacy is amazing.",1
1323371051351302145,2020-11-02 21:07:00,@MountainRandom And we love that for her.,2
1323370709297491968,2020-11-02 21:05:38,@borjaswift Representation is everything. 💜,1
1323370669933912069,2020-11-02 21:05:29,@AngelRamosT 💜💜💜,2
1323370625310683136,2020-11-02 21:05:18,@GzuKCat Queen! Goddess! She deserves it all!,3
1323366877272309760,2020-11-02 20:50:25,@adultswim @RickandMorty Let’s go! 🚀🚀🚀,16
1323362351047798785,2020-11-02 20:32:26,RT @RickandMorty: Rick and Morty Season 4 is now streaming on @HBOmax. https://t.co/Fjr0BBUBmB,0
1323356846766260228,2020-11-02 20:10:33,"#ValleyofTears follows the soldiers who would fight the ""Yom Kippur"" war. Streaming on November 12th on HBO Max. https://t.co/ef0E4PYGDs",383
1323331936199213056,2020-11-02 18:31:34,@littlej1982 @NicoleKidman @HBO What were your fave moments?,1
1323323998411710464,2020-11-02 18:00:02,"You may not know her name, but you'll never forget her story. #VenenoOnMax is streaming November 19 on HBO Max. https://t.co/sxzQhcAAHP",16616
1323060958726557696,2020-11-02 00:34:48,Stream The Undoing now on HBO Max. https://t.co/oLyTsHoQbH,95
1323059224939700224,2020-11-02 00:27:55,Obsession will not sustain you. The Undoing is all-new tonight on HBO Max. https://t.co/eKPDZZjFX3,295
1323009473087070208,2020-11-01 21:10:13,@Raptures_Delite The feeling is mutual 🤡,1
1322991807425245184,2020-11-01 20:00:01,Take an in-depth look into the NXIVM group. The entire season of The Vow is streaming now on HBO Max. https://t.co/nuaRhjEUZZ,128
1322665622145134592,2020-10-31 22:23:52,It: Chapter 2 is streaming now on HBO Max. https://t.co/asRDwdxrl3,150
1322660928815423489,2020-10-31 22:05:13,Every time I swear I’ve learned my lesson. https://t.co/k6ASRTeTTU,519
1322650076599054336,2020-10-31 21:22:06,@OriginalXboxLuv @QueneJac I approve of these plans. 😉,0
1322650031401234432,2020-10-31 21:21:55,@MJ_PARKS It's impossible to just choose one!,1
1322649957325680645,2020-10-31 21:21:38,@LittleTeaGirl_ Literally on the edge of my seat in anticipation!,1
1322649914631839744,2020-10-31 21:21:27,@Randys_Savage It was just what I needed right now.,1
